date,cases(t+14),confirmed(t),calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
06/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/21/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
06/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/28/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17
07/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
07/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/16/2013,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,17
08/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/19/2013,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
08/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/21/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17
08/22/2013,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,17
08/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
08/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/04/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
09/05/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/07/2013,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
09/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/11/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/12/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/19/2013,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,17
09/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/23/2013,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17
09/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/25/2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17
09/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/27/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
09/28/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
09/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
09/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/09/2013,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,17
10/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/11/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/12/2013,0,2.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17
10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/14/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/19/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
10/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/21/2013,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17
10/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/23/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/24/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/25/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/26/2013,0,2.0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,17
10/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/28/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/29/2013,0,2.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17
10/30/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10/31/2013,0,3.0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,17
11/01/2013,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,17
11/02/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/03/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
11/04/2013,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/05/2013,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/06/2013,0,4.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,17
11/07/2013,0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17
11/08/2013,0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
11/09/2013,0,6.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17
11/10/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/11/2013,0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17
11/12/2013,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/13/2013,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/14/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/15/2013,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/16/2013,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/17/2013,0,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17
11/18/2013,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
11/19/2013,0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
11/20/2013,0,2.0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,17
11/21/2013,0,8.0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,17
11/22/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/23/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/24/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/25/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17
11/26/2013,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/27/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/28/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11/29/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17
11/30/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/02/2013,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/03/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/05/2013,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/07/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/08/2013,0,2.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/09/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/11/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/12/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/14/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/18/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/19/2013,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/21/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/23/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/04/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
06/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/07/2013,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18
06/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/11/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
06/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/13/2013,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,18
06/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/17/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
06/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/19/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/28/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18
06/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/02/2013,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,18
07/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/08/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18
07/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/10/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18
07/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/23/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18
07/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/27/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
07/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/04/2013,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18
08/05/2013,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18
08/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/09/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
08/10/2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18
08/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/12/2013,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,18
08/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/14/2013,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,18
08/15/2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18
08/16/2013,0,1.0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,18
08/17/2013,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,18
08/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/19/2013,0,0.0,0,0,0,15,0,0,0,1,2,0,0,0,0,0,18
08/20/2013,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,18
08/21/2013,0,0,0,0,2,23,1,3,0,0,6,0,0,0,0,0,18
08/22/2013,0,0,0,0,3,39,20,1,1,0,2,0,0,0,0,0,18
08/23/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
08/24/2013,0,0,0,0,7,4,0,2,0,4,0,0,0,0,0,0,18
08/25/2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18
08/26/2013,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
08/27/2013,0,0,0,0,3,1,0,1,0,0,4,0,0,0,0,0,18
08/28/2013,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18
08/29/2013,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18
08/30/2013,0,1.0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,18
08/31/2013,0,0,0,0,1,8,0,4,0,0,4,0,0,0,0,0,18
09/01/2013,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,18
09/02/2013,0,0,0,0,0,10,1,21,0,8,0,0,0,0,0,0,18
09/03/2013,0,1.0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,18
09/04/2013,0,1.0,0,0,0,11,0,0,1,0,2,0,0,0,0,0,18
09/05/2013,0,1.0,0,0,4,27,0,8,2,1,1,0,0,0,0,0,18
09/06/2013,0,0,0,0,0,8,1,1,0,0,8,0,0,0,0,0,18
09/07/2013,0,1.0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,18
09/08/2013,0,1.0,0,0,1,3,0,3,0,1,0,0,0,0,0,0,18
09/09/2013,0,1.0,0,0,3,16,0,2,1,1,2,0,0,0,0,0,18
09/10/2013,0,1.0,0,0,1,6,0,2,0,0,4,0,0,0,0,0,18
09/11/2013,0,0.0,0,0,3,5,0,2,0,0,1,0,0,0,0,0,18
09/12/2013,0,0.0,0,0,0,13,0,1,1,0,3,0,0,0,0,0,18
09/13/2013,0,1.0,0,0,1,20,0,7,0,2,0,0,0,0,0,0,18
09/14/2013,0,0.0,0,0,5,8,0,2,0,5,2,0,0,0,0,0,18
09/15/2013,0,0.0,0,0,4,1,0,4,2,2,0,0,0,0,0,0,18
09/16/2013,0,1.0,0,0,0,40,0,21,1,0,5,0,0,0,0,0,18
09/17/2013,0,0,0,0,2,1,0,2,0,0,2,0,0,0,0,0,18
09/18/2013,0,1.0,0,0,5,14,0,9,0,0,2,0,0,0,0,0,18
09/19/2013,0,2.0,0,0,3,12,0,0,0,0,6,0,0,0,0,0,18
09/20/2013,0,0,0,0,0,28,0,3,0,0,4,0,0,0,0,0,18
09/21/2013,0,0.0,0,0,2,7,0,6,0,0,6,0,0,0,0,0,18
09/22/2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18
09/23/2013,0,1.0,0,0,2,40,0,3,0,0,2,0,0,0,0,0,18
09/24/2013,0,1.0,0,0,2,15,0,3,0,0,1,0,0,0,0,0,18
09/25/2013,0,1.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18
09/26/2013,0,0,0,0,1,16,0,2,1,0,2,0,0,0,0,0,18
09/27/2013,0,0.0,0,0,0,6,0,6,0,0,1,0,0,0,0,0,18
09/28/2013,0,0.0,0,0,1,1,0,5,0,0,5,0,0,0,0,0,18
09/29/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
09/30/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
10/01/2013,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
10/02/2013,0,0.0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,18
10/03/2013,0,0.0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,18
10/04/2013,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18
10/05/2013,0,1.0,0,0,1,3,1,6,0,0,0,0,0,0,0,0,18
10/06/2013,0,2.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18
10/07/2013,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
10/08/2013,0,0.0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,18
